"Velocity_field,_x_component","Velocity_field,_y_component","Pressure","Points:0","Points:1","Points:2"
0.00026932,0.00027078,0.22749,4.4357,0.17766,0
0.00011179,0.00025212,0.22763,4.4674,0.22226,0
0.00044964,0.00099391,0.22763,4.4374,0.24111,0
0.00018569,0.00080546,0.22783,4.4669,0.2878,0
0.00068564,0.0021377,0.22779,4.4378,0.30586,0
0.00025165,0.00022409,0.22707,4.3224,0.062924,0
0.00021526,8.4141e-05,0.22692,4.2748,0.031241,0
0.00049051,0.00047949,0.22719,4.355,0.10935,0
0.00063835,0.00069171,0.22734,4.3867,0.15621,0
0.007097,0.023439,0.21598,3.4835,1.3989,0
0.0072847,0.025746,0.21555,3.4667,1.33,0
0.0079321,0.027555,0.21511,3.4532,1.2765,0
0.0086058,0.028165,0.21458,3.4297,1.2189,0
0.00068162,0.0050013,0.21029,3.2812,1.102,0
0.00261,0.010982,0.20997,3.2974,1.081,0
0.00011382,0.0019375,0.21083,3.2677,1.1249,0
0.0091031,0.027707,0.21392,3.4042,1.1711,0
0.010683,0.028781,0.21331,3.386,1.1291,0
0.005855,0.018332,0.21133,3.3257,1.0906,0
0.0089274,0.022428,0.21073,3.3228,1.0626,0
0.012648,0.030129,0.21271,3.371,1.0959,0
0.0058689,0.053157,0.2227,4.3913,0.98089,0
0.011994,0.080979,0.21993,4.3484,1.0851,0
0.012234,0.075936,0.22161,4.3378,1.0198,0
0.022455,0.10496,0.21852,4.2855,1.129,0
0.04743,0.13338,0.21536,4.1686,1.2576,0
0.03701,0.12481,0.21686,4.2053,1.187,0
0.054,0.13006,0.21544,4.096,1.2816,0
0.063007,0.12662,0.21457,4.0643,1.3724,0
0.032275,0.058817,0.21695,3.7501,1.4872,0
0.023193,0.049267,0.21685,3.6694,1.4527,0
0.013373,0.034703,0.21647,3.5681,1.4286,0
0.057835,0.10536,0.21584,3.9566,1.4132,0
0.044455,0.079314,0.21663,3.8393,1.4515,0
0.0027002,0.0060824,0.22771,4.3846,0.34479,0
0.0022555,0.021148,0.22676,4.4279,0.72157,0
0.00053991,0.0096795,0.2273,4.4658,0.69134,0
0.00056102,0.011601,0.22672,4.4663,0.75977,0
0.002306,0.024765,0.22605,4.4301,0.7938,0
0.001414,0.0087966,0.22791,4.4351,0.50744,0
0.00046898,0.0058708,0.228,4.4659,0.55525,0
0.001689,0.012062,0.2277,4.434,0.57593,0
0.00052134,0.0077016,0.22774,4.4658,0.62315,0
0.002187,0.017269,0.22733,4.4269,0.64989,0
0.0032542,0.0089834,0.22777,4.3849,0.40671,0
0.0035464,0.01233,0.22771,4.3895,0.47153,0
0.0063065,0.048847,0.22411,4.3822,0.903,0
0.0061468,0.041873,0.22529,4.3821,0.82899,0
0.00086729,0.00034449,0.22692,4.255,0.060971,0
0.0006415,0.00012465,0.22673,4.2077,0.031938,0
0.0013062,0.0017113,0.22746,4.3818,0.21146,0
0.0019928,0.0036111,0.22756,4.3837,0.28028,0
0.0014465,0.00097225,0.22708,4.2915,0.11147,0
0.0017474,0.0016723,0.22725,4.332,0.16692,0
0.0017642,0.00047057,0.22674,4.1882,0.060823,0
0.0012466,0.00017089,0.22652,4.14,0.032522,0
0.015628,0.0421,0.21616,3.5657,1.3467,0
0.015424,0.042593,0.21576,3.5302,1.2762,0
0.016535,0.043389,0.21532,3.5019,1.218,0
0.017776,0.043074,0.21483,3.472,1.1692,0
0.0039783,0.013533,0.20898,3.294,1.0568,0
0.00098124,0.0061359,0.20883,3.2783,1.0728,0
0.00018927,0.0022091,0.20961,3.2659,1.093,0
0.012744,0.026186,0.21021,3.3175,1.0391,0
0.019728,0.043234,0.21433,3.4467,1.1278,0
0.021256,0.042454,0.21385,3.4206,1.095,0
0.015072,0.031542,0.21218,3.3568,1.0674,0
0.01942,0.034412,0.2118,3.3459,1.0408,0
0.022949,0.041886,0.21335,3.398,1.0685,0
0.012493,0.068479,0.22317,4.3287,0.93957,0
0.023492,0.09972,0.22032,4.2609,1.0582,0
0.023581,0.091102,0.22203,4.2487,0.98158,0
0.035682,0.11694,0.21895,4.1857,1.1135,0
0.047179,0.12625,0.21736,4.1064,1.1873,0
0.053608,0.12292,0.21648,4.0203,1.2619,0
0.05505,0.11349,0.2162,3.9657,1.3261,0
0.033809,0.070169,0.21683,3.7469,1.3917,0
0.024317,0.056383,0.21658,3.6548,1.3653,0
0.046996,0.095596,0.2167,3.8574,1.3359,0
0.0056207,0.010582,0.22756,4.337,0.3749,0
0.0053279,0.0081522,0.22752,4.3275,0.32784,0
0.0051729,0.028108,0.22684,4.3858,0.68267,0
0.0054058,0.034552,0.22615,4.3859,0.75794,0
0.00447,0.017612,0.22762,4.3843,0.54384,0
0.0050477,0.022555,0.22732,4.3822,0.6047,0
0.008482,0.02124,0.22743,4.3296,0.50802,0
0.008267,0.016587,0.22749,4.3161,0.43884,0
0.012746,0.060374,0.22444,4.3213,0.85886,0
0.011219,0.050187,0.22551,4.3321,0.7927,0
0.0031342,0.0014512,0.22695,4.2205,0.11406,0
0.0040555,0.0045687,0.22738,4.3155,0.24659,0
0.0041299,0.0030867,0.22713,4.2604,0.17724,0
0.004532,0.00072131,0.2264,4.0493,0.062378,0
0.002907,0.00023828,0.22617,4.0036,0.033515,0
0.002011,0.00020295,0.22635,4.072,0.033019,0
0.0030072,0.00061384,0.22655,4.1186,0.061543,0
0.0050181,0.0017802,0.22677,4.15,0.11138,0
0.025922,0.06086,0.21637,3.624,1.2737,0
0.026648,0.059768,0.21602,3.5786,1.2074,0
0.027263,0.057096,0.21555,3.5328,1.1573,0
0.028382,0.054904,0.21509,3.4951,1.1182,0
0.0067663,0.017506,0.20796,3.2904,1.0333,0
0.0017486,0.0080604,0.20729,3.276,1.0477,0
0.00022635,0.0028534,0.20739,3.2643,1.065,0
0.025668,0.037927,0.21186,3.3393,1.0191,0
0.018764,0.030439,0.21033,3.3116,1.0175,0
0.031509,0.054754,0.21474,3.4683,1.0827,0
0.033742,0.053563,0.21439,3.4418,1.0563,0
0.026551,0.042975,0.21302,3.3819,1.0435,0
0.03174,0.044933,0.21296,3.3706,1.0215,0
0.035468,0.0521,0.21406,3.4182,1.0366,0
0.023729,0.080623,0.22357,4.2407,0.89725,0
0.037178,0.10762,0.22085,4.1546,1.0223,0
0.034707,0.096471,0.22236,4.1642,0.94679,0
0.046051,0.11668,0.21949,4.0814,1.0824,0
0.052118,0.11887,0.21809,4.0012,1.1601,0
0.052133,0.11167,0.21724,3.9236,1.241,0
0.03806,0.081296,0.21683,3.738,1.2737,0
0.04821,0.099691,0.21715,3.8318,1.2279,0
0.011106,0.014381,0.2274,4.2588,0.36794,0
0.008999,0.0097699,0.22741,4.2586,0.30671,0
0.010844,0.03545,0.22682,4.3243,0.64687,0
0.012253,0.044839,0.22613,4.3153,0.71775,0
0.011745,0.030679,0.22708,4.3059,0.57837,0
0.01607,0.027994,0.22724,4.2523,0.50749,0
0.016819,0.021703,0.22728,4.2202,0.42631,0
0.022113,0.065923,0.22504,4.246,0.79786,0
0.0061492,0.00080121,0.22623,3.9807,0.062082,0
0.0039171,0.00025985,0.22604,3.9349,0.033944,0
0.0072061,0.0038181,0.22702,4.1801,0.17162,0
0.0089668,0.0075189,0.22717,4.2225,0.25277,0
0.010025,0.0022604,0.22645,4.0092,0.10861,0
0.0073599,0.0020688,0.22658,4.0786,0.11022,0
0.010282,0.0043268,0.22681,4.1082,0.16347,0
0.0391,0.0791,0.21675,3.675,1.1879,0
0.038179,0.071631,0.21628,3.6022,1.1393,0
0.040959,0.06481,0.21552,3.5113,1.0675,0
0.039081,0.067419,0.2159,3.5493,1.099,0
0.012459,0.022945,0.20816,3.289,1.0148,0
0.0031899,0.011099,0.20542,3.2731,1.0258,0
0.0004184,0.0034547,0.20644,3.2629,1.0404,0
0.0079443,0.00084675,0.22614,3.9127,0.062663,0
0.0050018,0.0002832,0.22596,3.866,0.03435,0
0.038055,0.046179,0.2129,3.3563,0.99993,0
0.031439,0.039016,0.21184,3.3258,1.0003,0
0.027688,0.0337,0.21083,3.3023,0.99664,0
0.043155,0.062917,0.21522,3.4816,1.0433,0
0.045715,0.061236,0.21494,3.4554,1.0223,0
0.038778,0.051703,0.21387,3.3993,1.0172,0
0.042017,0.051035,0.21366,3.3821,1.0016,0
0.048566,0.059585,0.21478,3.4312,1.0038,0
0.05018,0.053032,0.21408,3.3755,0.98095,0
0.036221,0.084945,0.22389,4.1517,0.8563,0
0.047519,0.10324,0.22182,4.0684,0.95504,0
0.054961,0.1122,0.21979,3.9776,1.0484,0
0.054915,0.10882,0.21824,3.8809,1.1282,0
0.04865,0.095024,0.21748,3.7705,1.1683,0
0.017585,0.015478,0.22721,4.1688,0.33839,0
0.019384,0.044517,0.22664,4.2509,0.64396,0
0.024998,0.056513,0.22588,4.2174,0.70551,0
0.024073,0.039619,0.22685,4.2006,0.56932,0
0.025827,0.031925,0.22707,4.1626,0.48803,0
0.025533,0.024406,0.22711,4.132,0.41214,0
0.036558,0.071111,0.22519,4.1431,0.75667,0
0.012437,0.0023286,0.22634,3.9442,0.10642,0
0.017809,0.0050757,0.22656,3.9647,0.15994,0
0.01611,0.0094387,0.22701,4.1135,0.24784,0
0.016612,0.0061349,0.22679,4.0302,0.18643,0
0.048141,0.083767,0.21694,3.6619,1.11,0
0.051154,0.091285,0.21754,3.7197,1.1171,0
0.054538,0.072279,0.21613,3.524,1.019,0
0.051111,0.080617,0.21685,3.6174,1.0715,0
0.051509,0.075431,0.21643,3.566,1.048,0
0.020327,0.02664,0.20878,3.2832,0.99891,0
0.00867,0.017023,0.20172,3.2707,1.0082,0
0.0016824,0.0071547,0.19771,3.262,1.0189,0
0.034164,0.031526,0.21144,3.2854,0.98309,0
0.010183,0.00098228,0.22607,3.8438,0.064672,0
0.0061871,0.00031102,0.22589,3.7969,0.034652,0
0.01676,0.0028487,0.2263,3.8731,0.11455,0
0.046611,0.047903,0.21351,3.3479,0.98019,0
0.043363,0.042626,0.21285,3.3233,0.97926,0
0.044978,0.038628,0.21291,3.3039,0.97262,0
0.056158,0.068924,0.2158,3.4882,1.0008,0
0.058731,0.066661,0.2156,3.4617,0.98446,0
0.051261,0.057134,0.21447,3.4038,0.98713,0
0.059347,0.063472,0.21533,3.4349,0.97538,0
0.060361,0.058104,0.21492,3.3935,0.96276,0
0.05954,0.054171,0.21471,3.368,0.95959,0
0.04997,0.087169,0.2238,4.0541,0.82993,0
0.060435,0.10052,0.22184,3.9597,0.92142,0
0.062795,0.10523,0.21996,3.8783,1.0049,0
0.058833,0.10054,0.21845,3.7907,1.0732,0
0.027363,0.01906,0.22708,4.0725,0.34447,0
0.034527,0.054908,0.2262,4.1416,0.64596,0
0.035278,0.043097,0.22672,4.114,0.55246,0
0.037009,0.033036,0.22694,4.0628,0.45939,0
0.052051,0.071323,0.22523,4.0357,0.71478,0
0.022778,0.0056959,0.22653,3.8998,0.16672,0
0.027561,0.010059,0.22671,3.9452,0.22783,0
0.027225,0.013645,0.22692,4.0125,0.27775,0
0.061123,0.092483,0.21799,3.6991,1.0399,0
0.067822,0.075939,0.21679,3.5238,0.96997,0
0.066144,0.080891,0.21718,3.5753,0.98717,0
0.063837,0.086227,0.21755,3.6331,1.0112,0
0.023252,0.021814,0.20904,3.2669,0.9906,0
0.041328,0.026602,0.21407,3.271,0.97312,0
0.049433,0.035271,0.21398,3.2903,0.96467,0
0.054149,0.030948,0.21538,3.278,0.95676,0
0.012376,0.0010505,0.22602,3.7739,0.064913,0
0.007415,0.00031531,0.22586,3.7276,0.034843,0
0.020109,0.0030562,0.22622,3.8066,0.11456,0
0.028464,0.0065442,0.22644,3.8317,0.17227,0
0.058233,0.049256,0.21431,3.3415,0.95749,0
0.056755,0.044442,0.21408,3.3206,0.95705,0
0.06009,0.041209,0.21489,3.3066,0.95016,0
0.06903,0.071835,0.21645,3.4853,0.95839,0
0.070846,0.068242,0.21627,3.4527,0.94725,0
0.066956,0.06323,0.21566,3.4203,0.95252,0
0.072274,0.059939,0.21577,3.3924,0.93532,0
0.072295,0.054446,0.2156,3.3599,0.9321,0
0.066809,0.087564,0.22341,3.9308,0.8094,0
0.074438,0.095215,0.22155,3.8338,0.8827,0
0.070607,0.097725,0.21958,3.7652,0.9695,0
0.042269,0.026302,0.22698,3.9756,0.38715,0
0.049358,0.052748,0.22633,4.028,0.58902,0
0.051947,0.039799,0.22665,3.9673,0.48671,0
0.066914,0.068352,0.22521,3.9306,0.67184,0
0.038571,0.012867,0.22671,3.8584,0.25079,0
0.043752,0.020227,0.22683,3.9056,0.32535,0
0.081323,0.076514,0.21756,3.5142,0.91977,0
0.076184,0.09149,0.21915,3.6804,0.94404,0
0.080171,0.081898,0.21811,3.5675,0.92667,0
0.076158,0.086242,0.21832,3.6197,0.94573,0
0.015131,0.0015355,0.22949,3.2312,0.98827,0
0.033073,0.015523,0.21838,3.2547,0.97985,0
0.028025,0.0057875,0.22603,3.238,0.97945,0
0.051103,0.023515,0.21682,3.2627,0.95933,0
0.061534,0.035856,0.21553,3.2893,0.94643,0
0.063218,0.029511,0.2169,3.2719,0.94182,0
0.014743,0.0010649,0.22602,3.7039,0.065777,0
0.0086368,0.00032261,0.22588,3.6581,0.034958,0
0.02228,0.00284,0.2262,3.7427,0.1087,0
0.032991,0.0066839,0.22639,3.7647,0.17004,0
0.042731,0.012633,0.2266,3.8006,0.24155,0
0.071286,0.047729,0.2155,3.3283,0.93181,0
0.071786,0.041397,0.21596,3.3046,0.92931,0
0.082819,0.071869,0.21728,3.4729,0.91269,0
0.082887,0.066263,0.21684,3.4289,0.91086,0
0.085807,0.059498,0.21668,3.3847,0.90142,0
0.085488,0.052433,0.21674,3.3468,0.90188,0
0.081177,0.083896,0.22319,3.8247,0.77572,0
0.086402,0.089306,0.2211,3.7234,0.8501,0
0.060475,0.033381,0.22667,3.867,0.42487,0
0.067402,0.051488,0.22612,3.8947,0.55348,0
0.0825,0.066163,0.22491,3.8202,0.64645,0
0.056961,0.022651,0.22671,3.8057,0.3351,0
0.090666,0.080147,0.21896,3.5575,0.87901,0
0.094907,0.074749,0.21866,3.502,0.86777,0
0.090612,0.085333,0.21985,3.6271,0.86613,0
0.017102,0.0011158,0.22605,3.6347,0.066378,0
0.0098892,0.00033642,0.22594,3.5886,0.034984,0
0.024777,0.0024732,0.2229,3.2192,0.97653,0
0.011944,0.00045421,0.22354,3.2098,0.9876,0
0.04326,0.012994,0.21942,3.2446,0.9651,0
0.036467,0.0065738,0.22192,3.2282,0.96696,0
0.023564,0.0015723,0.22396,3.198,0.9745,0
0.01193,0.00029906,0.22485,3.1855,0.98646,0
0.060647,0.021253,0.21842,3.2523,0.94231,0
0.074579,0.035901,0.21698,3.2861,0.92272,0
0.072692,0.028496,0.21792,3.2649,0.92344,0
0.026427,0.0029642,0.22622,3.6684,0.11002,0
0.038766,0.0068949,0.22643,3.6945,0.17218,0
0.051578,0.014289,0.22663,3.7354,0.25504,0
0.084873,0.043912,0.21708,3.311,0.90248,0
0.097256,0.06941,0.21827,3.4559,0.86362,0
0.098095,0.063869,0.218,3.4144,0.86431,0
0.10039,0.056744,0.218,3.3709,0.85958,0
0.098134,0.048632,0.21804,3.3294,0.86805,0
0.072882,0.034368,0.22649,3.7738,0.4228,0
0.093379,0.077483,0.2233,3.7382,0.73163,0
0.098895,0.080087,0.22188,3.6637,0.77454,0
0.081928,0.049081,0.22594,3.7838,0.5271,0
0.094337,0.063059,0.22478,3.732,0.62463,0
0.069816,0.025053,0.22661,3.7165,0.3478,0
0.10197,0.077379,0.22011,3.5541,0.82118,0
0.10738,0.070609,0.21973,3.4853,0.81439,0
0.10632,0.075821,0.22173,3.5967,0.76438,0
0.019475,0.0011654,0.22613,3.5642,0.066421,0
0.011152,0.00035015,0.22603,3.5189,0.034881,0
0.032412,0.0034225,0.2263,3.5912,0.11749,0
0.02185,0.0011952,0.22625,3.4937,0.06628,0
0.012401,0.0003379,0.22621,3.4492,0.034691,0
0.023349,0.0011039,0.2241,3.1729,0.97175,0
0.011989,0.00027424,0.22452,3.1577,0.9849,0
0.036944,0.0045174,0.2228,3.2088,0.96136,0
0.048076,0.010443,0.22092,3.229,0.95317,0
0.034618,0.0029557,0.22349,3.1874,0.95972,0
0.062417,0.015474,0.22019,3.2307,0.93246,0
0.071984,0.02237,0.21935,3.2457,0.92005,0
0.085594,0.033833,0.21825,3.2751,0.89742,0
0.081036,0.026819,0.21904,3.2535,0.90326,0
0.022956,0.0008581,0.2244,3.1459,0.96995,0
0.012575,0.00022044,0.22496,3.126,0.98299,0
0.044464,0.0070447,0.22649,3.6228,0.17325,0
0.059353,0.01434,0.22666,3.6569,0.25335,0
0.097052,0.038587,0.21862,3.2874,0.86945,0
0.11071,0.064172,0.21944,3.4307,0.81229,0
0.10869,0.059058,0.21903,3.3902,0.82788,0
0.11177,0.052671,0.21935,3.3527,0.82056,0
0.10817,0.044486,0.21932,3.3101,0.83525,0
0.088036,0.03897,0.2262,3.6918,0.45473,0
0.10655,0.06825,0.2236,3.6443,0.67418,0
0.10102,0.05354,0.22523,3.6658,0.56037,0
0.082646,0.025069,0.22651,3.6143,0.34874,0
0.1153,0.06852,0.22132,3.5115,0.75034,0
0.11827,0.062994,0.22065,3.4429,0.76653,0
0.11799,0.063916,0.22287,3.5395,0.68127,0
0.03577,0.0033568,0.22637,3.5149,0.11446,0
0.051126,0.0073478,0.22654,3.5421,0.17443,0
0.024141,0.0011415,0.22645,3.4233,0.065997,0
0.01363,0.00033929,0.22644,3.3794,0.034584,0
0.03993,0.0033577,0.22656,3.4515,0.11616,0
0.026922,0.0011907,0.22672,3.3532,0.067255,0
0.014943,0.00032834,0.22679,3.3096,0.03467,0
0.035271,0.0024111,0.22374,3.1632,0.95499,0
0.054915,0.0089924,0.22176,3.2047,0.93645,0
0.050927,0.0059037,0.22291,3.1784,0.93565,0
0.075699,0.018238,0.22063,3.2239,0.90667,0
0.092297,0.027737,0.21989,3.2462,0.87545,0
0.03869,0.002365,0.22423,3.1313,0.94585,0
0.02369,0.00079385,0.22486,3.1132,0.9665,0
0.013208,0.0002357,0.22537,3.0899,0.98079,0
0.070656,0.014758,0.22666,3.556,0.2579,0
0.10467,0.035817,0.21989,3.2712,0.84396,0
0.11497,0.040023,0.2204,3.2859,0.80736,0
0.11899,0.05615,0.2203,3.3821,0.78267,0
0.11886,0.046866,0.22028,3.3224,0.79173,0
0.10303,0.04068,0.22593,3.5956,0.47235,0
0.11547,0.055172,0.2245,3.5667,0.59185,0
0.095507,0.027174,0.22651,3.5385,0.36997,0
0.12492,0.059368,0.22219,3.4544,0.70189,0
0.12599,0.055392,0.22152,3.3975,0.72967,0
0.1266,0.052322,0.22389,3.47,0.611,0
0.06337,0.0090604,0.22678,3.4731,0.19885,0
0.029018,0.0011192,0.22708,3.2831,0.0667,0
0.01626,0.00032918,0.2272,3.2397,0.034873,0
0.043166,0.0031908,0.22679,3.377,0.11429,0
0.060744,0.006921,0.22689,3.4034,0.1724,0
0.046802,0.0031986,0.22708,3.3162,0.11543,0
0.053023,0.0049532,0.22344,3.1501,0.92661,0
0.10284,0.027289,0.2209,3.23,0.84086,0
0.070532,0.01112,0.22223,3.183,0.90387,0
0.089049,0.02011,0.2211,3.2103,0.87301,0
0.054803,0.0046218,0.22423,3.1184,0.91761,0
0.040123,0.0022319,0.22481,3.0969,0.9394,0
0.024911,0.00078055,0.22538,3.0749,0.96211,0
0.013851,0.00022503,0.22588,3.0488,0.97847,0
0.091654,0.019266,0.22674,3.4608,0.30695,0
0.11436,0.033343,0.22112,3.2494,0.80493,0
0.12279,0.038898,0.22142,3.2759,0.77083,0
0.12832,0.048276,0.22163,3.3396,0.73409,0
0.12739,0.042651,0.22163,3.2991,0.74534,0
0.11946,0.041246,0.2255,3.4863,0.49935,0
0.11241,0.030007,0.22629,3.444,0.40999,0
0.13304,0.049626,0.22303,3.3795,0.66509,0
0.13178,0.044124,0.22462,3.4034,0.56932,0
0.08415,0.013042,0.22699,3.3916,0.24936,0
0.031568,0.0011278,0.22752,3.2147,0.067625,0
0.017551,0.00031787,0.22774,3.1698,0.035047,0
0.048762,0.0028621,0.2275,3.2378,0.11069,0
0.070666,0.0075835,0.22722,3.3304,0.18645,0
0.066628,0.0058666,0.22742,3.2734,0.16355,0
0.11134,0.026848,0.22185,3.2124,0.8076,0
0.076103,0.0099304,0.22316,3.1426,0.88256,0
0.10016,0.020495,0.22218,3.1886,0.83687,0
0.086804,0.014822,0.22253,3.1706,0.86612,0
0.075825,0.0086881,0.22406,3.1127,0.87595,0
0.05741,0.0043674,0.2248,3.0829,0.907,0
0.043169,0.0022407,0.22537,3.0565,0.92978,0
0.026616,0.00078902,0.22591,3.0321,0.95666,0
0.014388,0.00022939,0.22642,3.002,0.97612,0
0.10921,0.022084,0.22686,3.3728,0.34757,0
0.12349,0.030956,0.22236,3.221,0.75894,0
0.13012,0.037395,0.22254,3.2607,0.72679,0
0.13619,0.040848,0.22317,3.2937,0.67361,0
0.12994,0.03418,0.22586,3.3634,0.4795,0
0.13919,0.038694,0.22455,3.3084,0.58746,0
0.10064,0.015306,0.22724,3.3092,0.28396,0
0.034175,0.0010846,0.2281,3.1451,0.068735,0
0.018735,0.00028444,0.22838,3.0998,0.035148,0
0.052477,0.0027729,0.22798,3.1765,0.11273,0
0.07267,0.0060159,0.22785,3.2132,0.16972,0
0.088872,0.010262,0.22757,3.2601,0.22826,0
0.11227,0.022516,0.22294,3.1725,0.79311,0
0.12495,0.025976,0.22343,3.1732,0.74024,0
0.095896,0.014397,0.22357,3.1316,0.83267,0
0.080245,0.0082765,0.22458,3.0778,0.8588,0
0.063707,0.004714,0.22539,3.0389,0.88798,0
0.045868,0.0023191,0.22596,3.0105,0.91991,0
0.027008,0.00077114,0.22648,2.984,0.95312,0
0.014747,0.00022527,0.22698,2.9487,0.97389,0
0.12413,0.024038,0.22686,3.2925,0.39044,0
0.13441,0.032084,0.22359,3.2147,0.69404,0
0.14154,0.03376,0.2246,3.2351,0.61614,0
0.14006,0.030928,0.22584,3.2557,0.51087,0
0.11405,0.016739,0.22758,3.2385,0.31589,0
0.035152,0.00093836,0.22878,3.0713,0.066445,0
0.019812,0.00027273,0.22909,3.0299,0.035227,0
0.056214,0.0026734,0.22856,3.1095,0.1146,0
0.079743,0.0059865,0.22839,3.1391,0.17702,0
0.10171,0.011161,0.22803,3.1799,0.25165,0
0.037314,0.00089103,0.22955,2.9986,0.067047,0
0.020836,0.00026417,0.22991,2.9599,0.035307,0
0.13168,0.024752,0.2244,3.1443,0.69945,0
0.11634,0.019608,0.22409,3.1239,0.76485,0
0.10387,0.013917,0.22458,3.0791,0.79604,0
0.087495,0.0089188,0.2254,3.0341,0.83178,0
0.064912,0.0045159,0.22606,2.9929,0.87864,0
0.046649,0.0022199,0.22657,2.9589,0.9133,0
0.027923,0.00076549,0.22703,2.9279,0.9483,0
0.01476,0.00021352,0.22751,2.8878,0.97214,0
0.13536,0.022972,0.22708,3.1966,0.42134,0
0.14129,0.028715,0.22503,3.1729,0.62859,0
0.14432,0.027514,0.22616,3.1778,0.53321,0
0.1279,0.017244,0.22791,3.1482,0.35135,0
0.058,0.0023739,0.22929,3.0324,0.11176,0
0.084057,0.0053619,0.22907,3.0616,0.1772,0
0.10927,0.010446,0.22865,3.1016,0.26034,0
0.040784,0.00088902,0.23043,2.9281,0.070476,0
0.021795,0.00022982,0.23085,2.8899,0.035403,0
0.062056,0.0022183,0.23013,2.959,0.11484,0
0.13822,0.02352,0.22546,3.1087,0.64826,0
0.12508,0.018387,0.22535,3.0695,0.7155,0
0.10826,0.013123,0.22566,3.0241,0.76853,0
0.092536,0.0087215,0.22619,2.9794,0.80851,0
0.067809,0.0044725,0.22674,2.9348,0.86414,0
0.049526,0.0022772,0.22718,2.8968,0.90146,0
0.030105,0.00085007,0.22761,2.8602,0.94018,0
0.014306,0.00019835,0.22799,2.8203,0.9712,0
0.029375,0.0007333,0.22807,2.7889,0.93815,0
0.013532,0.00016505,0.22835,2.75,0.97112,0
0.042338,0.00076205,0.2314,2.8587,0.070602,0
0.022644,0.00019305,0.23189,2.82,0.035525,0
0.017317,-0.0014024,0.22314,2.323,0.97232,0
0.0083059,-0.00029827,0.22382,2.3423,0.98427,0
0.0087352,-0.00033872,0.22107,2.3145,0.98593,0
0.018255,-0.0011972,0.22475,2.354,0.96635,0
0.0084246,-0.00018742,0.22504,2.374,0.98239,0
0.01811,-0.00078629,0.22583,2.387,0.96297,0
0.0087405,-0.00013447,0.22621,2.4101,0.98031,0
0.018659,-0.00052555,0.22677,2.425,0.95912,0
0.0092773,-6.8058e-05,0.22707,2.4512,0.97819,0
0.019411,-0.00028822,0.22746,2.4678,0.95548,0
0.0098999,-1.5126e-05,0.22774,2.498,0.97623,0
0.1445,0.021813,0.22729,3.1084,0.46838,0
0.1449,0.024091,0.22632,3.1077,0.57153,0
0.13191,0.014994,0.22865,3.073,0.35002,0
0.088673,0.0050116,0.22978,2.9918,0.18048,0
0.11354,0.0092326,0.22941,3.0212,0.25976,0
0.066615,0.0020927,0.23106,2.8859,0.11953,0
0.091827,0.0044999,0.23063,2.9265,0.18188,0
0.13847,0.019638,0.2264,3.0391,0.63635,0
0.12018,0.013392,0.22654,2.9707,0.71744,0
0.093945,0.0078646,0.22699,2.9164,0.79422,0
0.071279,0.0043105,0.22733,2.8711,0.84813,0
0.049965,0.0020968,0.22774,2.828,0.89472,0
0.02565,0.0005138,0.22839,2.7111,0.94326,0
0.01257,0.00013594,0.22851,2.6797,0.9718,0
0.025948,0.00042085,0.2285,2.6367,0.94034,0
0.011517,0.00010067,0.22848,2.6122,0.97303,0
0.024282,0.0001663,0.22834,2.5738,0.94318,0
0.010587,3.9564e-05,0.22821,2.5513,0.97463,0
0.020943,-6.6254e-05,0.22798,2.5163,0.95093,0
0.048927,0.0017041,0.22819,2.7506,0.89182,0
0.042256,0.00060331,0.23248,2.7863,0.068129,0
0.023376,0.00016688,0.23302,2.75,0.035658,0
0.067118,0.0016782,0.232,2.8239,0.11689,0
0.043662,0.00044626,0.23362,2.7182,0.068978,0
0.023927,0.00010046,0.23429,2.68,0.035781,0
0.019898,-0.0025639,0.22145,2.2986,0.97388,0
0.032394,-0.0057495,0.22366,2.3076,0.95591,0
0.0094247,-0.00066939,0.22047,2.2902,0.98703,0
0.023793,-0.0048421,0.21951,2.276,0.97653,0
0.030795,-0.0039371,0.22477,2.3342,0.95056,0
0.029887,-0.0028403,0.22566,2.3632,0.94558,0
0.02929,-0.001887,0.22656,2.398,0.94111,0
0.033305,-0.0015246,0.22734,2.4405,0.92851,0
0.036241,-0.00091365,0.22792,2.4864,0.9189,0
0.14393,0.017201,0.22837,3.0299,0.42816,0
0.14752,0.019233,0.2275,3.0208,0.52871,0
0.13466,0.012436,0.22937,2.9844,0.34279,0
0.11725,0.0078676,0.23032,2.9354,0.25864,0
0.099452,0.0041982,0.2315,2.8511,0.19387,0
0.1401,0.015857,0.22759,2.953,0.61336,0
0.12123,0.011217,0.22758,2.8949,0.70114,0
0.097834,0.0067233,0.22778,2.8345,0.7722,0
0.071635,0.0037049,0.22795,2.797,0.83997,0
0.046351,0.0011357,0.22849,2.6685,0.89413,0
0.041132,0.00034518,0.22849,2.5913,0.90495,0
0.036898,-0.00023841,0.22825,2.5352,0.91521,0
0.071542,0.0024365,0.22846,2.7022,0.83421,0
0.069523,0.0013074,0.23317,2.7426,0.11845,0
0.092661,0.0026069,0.23259,2.7783,0.17251,0
0.045622,0.00018633,0.2349,2.6484,0.071532,0
0.024189,2.5398e-05,0.23564,2.61,0.035885,0
0.071278,0.00068339,0.23433,2.6808,0.12046,0
0.045405,-3.8012e-05,0.23623,2.5798,0.071016,0
